Restaurant: Makki Makki, The Korean/Japanese Kitchen, address: Bulevardi 19, 00120 Helsinki
Restaurant: Villipuutarha, address: Kaarlenkatu 13, 00530 Helsinki
Restaurant: Ryan Thai Vuorikatu, address: Vuorikatu 18 (2.kerros), 00100 Helsinki
Restaurant: Ristorante Dei Piselli, address: Hernesaarenkatu 17, 00150 Helsinki
Restaurant: Wok Up Kukontori, address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Ravintola Rumpu, address: Klaneettitie 10, 00420 Helsinki
Restaurant: Cafe Bar Kivikko, address: Kivikonkaari 39 C, 00940 Helsinki
Restaurant: Dalin Express Pizzeria, address: Ratapihantie 3 c, 00520 Helsinki
Restaurant: Oluthuone William K., address: Kantelettarentie 1, HELSINKI
Restaurant: Express China, address: Sörnäisten Rantatie 8, 00530 Helsinki
Restaurant: Kok de Cafe, address: Vilhonkatu 1, 00100 Helsinki
Restaurant: Pub Nellu, address: Ratapihantie 6, HELSINKI
Restaurant: Dylan Kottby, address: Mäkitorpantie 3, 00620 Helsinki
Restaurant: Kahvila-Ravintola Palema, address: Työpajankatu 2, 00580 Helsinki
Restaurant: Aschan Coffee & Deli Helsinki, Vallila, address: Teollisuuskatu 21, HELSINKI
Restaurant: Taste Express, address: Kankiraudantie 2A, 00700 Helsinki
Restaurant: Bear Park Cafe - Karhupuiston kioski, address: Karhupuisto -, 00530 Helsinki
Restaurant: Mei Lin Chinese Restaurant, address: Lönnrotinkatu 33-35, 00180 Helsinki
Restaurant: Kakkukeisari Ullanlinna, address: Tarkk'ampujankatu 4, 00140 Helsinki
Restaurant: Goodwin the Steak House, address: Eteläranta 14, 00130 Helsinki
Restaurant: Sodexo Eiran aikuislukio, address: Laivurinkatu 3, 00150 Helsinki
Restaurant: Oma, address: Malminrinne 2-3, 00100 Helsinki
Restaurant: Antin Kaffeliiteri, address: Antin aukio Seurasaari, 00250 Helsinki
Restaurant: Merimies Pub, address: Merimiehenkatu 27, 00150 Helsinki
Restaurant: Sushibar, address: Uudenmaankatu 15, 00120 Helsinki
Restaurant: UniCafe Ylioppilasaukio, address: Mannerheimintie 3 B, 00100 Helsinki
Restaurant: Korjaamon Baari, address: Töölönkatu 51 A-B, HELSINKI
Restaurant: Base Camp, address: Yliopistonkatu 5, 00100 Helsinki
Restaurant: Marski Bar & Restaurant, address: Mannerheimintie 10, 00100 Helsinki
Restaurant: The Exhibitionists, address: Museokatu 28, 00100 Helsinki
Restaurant: Nirmal, address: Runeberginkatu 60, 00260 Helsinki
Restaurant: Painobaari, address: Postikuja 2, 00100 Helsinki
Restaurant: Hilpeä Hauki, address: Vaasankatu 7, 00500 Helsinki
Restaurant: Kontulan Hot Pizza, address: Kontulankaari 1 a 46, 00940 Helsinki
Restaurant: Loncheria Bar, address: Messuaukio 1, 00520 Helsinki
Restaurant: Shot Bar, address: Yliopistonkatu 8, HELSINKI
Restaurant: K*RVI, address: Hämeentie 35, 00500 Helsinki
Restaurant: Lenin herkut, address: Opastinsilta 12, 00520 Helsinki
Restaurant: E.K. Fast Food, address: Eerikinkatu 28, 00180 Helsinki
Restaurant: Café Truffel, address: Sibeliuksenkatu 5, 00250 Helsinki
Restaurant: Puotin Krouvi, address: Kastelholmantie 2, HELSINKI
Restaurant: Cafe Pub Paris, address: Keinulaudankuja 4, 00940 Helsinki
Restaurant: Ravintola Basti's, address: Alvar Aallon katu 3, HELSINKI
Restaurant: Enter Kaffe Kisahalli, address: Paavo Nurmen Kuja 1, 00250 Helsinki
Restaurant: Ravintola Konnichiwa, address: Pohjoinen Rautatiekatu 21, 00100 Helsinki
Restaurant: Chilitos, address: Kantelettarentie 1, 00420 Helsinki
Restaurant: Sävel, address: Hämeentie 2, 00530 Helsinki
Restaurant: Sokerileipuri Suominen - Kahvila ja Kakkupuoti, address: Helenankatu 2, 00170 Helsinki
Restaurant: Adams Club & Restaurant, address: Erottajankatu 15-17, HELSINKI
Restaurant: TPM-Yhtiöt Oy, address: Mariankatu 15 a A 21, HELSINKI
Restaurant: La Famiglia Kaari, address: Kantelettarentie 1, 00420 Helsinki
Restaurant: Ravintola Casa Mare, address: Gyldenintie 6, HELSINKI
Restaurant: Sodexo Itämerenkatu 11-13, address: Itämerenkatu 11-13, 00180 Helsinki
Restaurant: Olohuone bar, address: Yliskyläntie 3, HELSINKI
Restaurant: Ravintola Alia, address: Mustikkamaankuja 1, 00570 Helsinki
Restaurant: YO! Frozen Yogurt Café, address: Vuotie 45, 00980 Helsinki
Restaurant: Valkea talo, address: Ilkantie 4, 00401 Helsinki
Restaurant: Pub Pete, address: Hietaniemenkatu 7, 00100 Helsinki
Restaurant: Kahvila Voilá, address: Klaneettitie 5, 00420 Helsinki
Restaurant: Kanava Bar, address: Kanavaranta 7, 00160 Helsinki
Restaurant: Bistro Maria, address: Munkkiniemen Puistotie 19, 00330 Helsinki
Restaurant: Katiska, address: Hakaniemen kauppahalli 1, 00530 Helsinki
Restaurant: Ravintola St. Urho's Pub, address: Museokatu 10, HELSINKI
Restaurant: Meze Point, address: Mikonkatu 8, 00100 Helsinki
Restaurant: Punavuoren Ahven, address: Punavuorenkatu 12, HELSINKI
Restaurant: Ravintola Mercur, address: Ruusulankatu 3-5, 00260 Helsinki
Restaurant: Ristorante Della Atena Kannelmäki, address: Klaneettitie 12 A 10, 00420 Helsinki
Restaurant: Unicafe Korona, address: Viikinkaari 11, 00790 Helsinki
Restaurant: Ravintola Bar Socis, address: Kaivokatu 12, HELSINKI
Restaurant: Kaarna Baari & Keittiö, address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Marian Pub, address: Päivöläntie 24, 00730 Helsinki
Restaurant: Casino Helsinki Royal Ravintolat, address: Mikonkatu 19, HELSINKI
Restaurant: Cafe Noutoherkku, address: Siltasaarenkatu 3, 00530 Helsinki
Restaurant: Pure Bistro, address: Katariinankatu 1, 00170 Helsinki
Restaurant: Villa Thai, address: Bulevardi 28, 00120 Helsinki
Restaurant: Fino Bar & Grill, address: Malmin kauppatie 18, 00700 Helsinki
Restaurant: Hesburger Ristikko, address: Ajomiehentie 1, 00390 Helsinki
Restaurant: Grillsson, address: Hämeentie 19, 00500 Helsinki
Restaurant: O'Gelis, address: Torivoudintie 1, 00640 Helsinki
Restaurant: Brasserie Eira, address: Tehtaankatu 21, 01500 Helsinki
Restaurant: Pizza Express Herttoniemi, address: Laivalahdenportti 6, 00810 Helsinki
Restaurant: Pizza Pasila, address: Junailijankuja 5, 00520 Helsinki
Restaurant: Zen Sushi Kämpin galleria, address: Pohjoisesplanadi 33, 2. kerros, 00100 Helsinki
Restaurant: Belge, address: Kluuvikatu 5, HELSINKI
Restaurant: Café Vanille, address: Suomenlinna C 18, 00190 Helsinki
Restaurant: Hanko Sushi Herttoniemi, address: Hitsaajankatu 12, 00810 Helsinki
Restaurant: Galleria Keidas - common table Kallio, address: Fleminginkatu 7, 00530 Helsinki
Restaurant: Caruzello, address: Tivolikuja 1, 00510 Helsinki
Restaurant: Ravintola Strindberg, address: Pohjoisesplanadi 33, 00100 Helsinki
Restaurant: Bar Cafe Flemari, address: Fleminginkatu 21 A, HELSINKI
Restaurant: Hong Fu, address: Vilhonvuorenkatu 7, 00500 Helsinki
Restaurant: Pizzeria Dominous, address: Gunillantie 8 a, 00870 Helsinki
Restaurant: La Grill, address: Mannerheimintie 20, 00100 Helsinki
Restaurant: Unicafe Metsätalo, address: Fabianinkatu 39, 00170 Helsinki
Restaurant: Garam & Vermiglio Catering (Pasilan Urheiluhallin Lounas), address: Radiokatu 22, 00240 Helsinki
Restaurant: Ravintola Pianissimo, address: Vattuniemenkatu 23, 00210 Helsinki
Restaurant: Hermannin Pizza, address: Vellamonkatu 10, 00550 Helsinki
Restaurant: Maltainen Riekko, address: Aleksis Kiven Katu 56, HELSINKI
Restaurant: Hietalahdenrannan lippakioski, address: Hietalahdenranta 11, 00180 Helsinki
Restaurant: Belge bar&bistro, address: Kluuvikatu 5, 00100 Helsinki
Restaurant: Soi Soi, address: Vaasankatu 9, 00500 Helsinki
Restaurant: Domus, address: Hietaniemenkatu 14, 00100 Helsinki
Restaurant: Dragon and Phoenix, address: Pohjoinen Makasiinikatu 1, 00130 Helsinki
Restaurant: Cafe Bar Valimo, address: Suomenlinna B 13, 00190 Helsinki
Restaurant: Ravintola Morris, address: Hämeentie 10, HELSINKI
Restaurant: Sodexo Technopolis Ruoholahti, address: Hiilikatu 3, 00180 Helsinki
Restaurant: Messenius, address: Messeniuksenkatu 7, 00250 Helsinki
Restaurant: Ravintola Kaunis Kampela, address: Lauttasaarentie 10, 00200 Helsinki
Restaurant: Kanniston leipomon myymälä, address: Yliopistonkatu 7, 00100 Helsinki
Restaurant: Syrian Treasure Coffee, address: Kaivokatu 12 (Asematunneli), 00100 Helsinki
Restaurant: Tony's Deli, address: Bulevardi 7, 00120 Helsinki
Restaurant: Ravintola Blancco (Pasila), address: Ratamestarinkatu 6, 00520 Helsinki
Restaurant: K-Rauta Lanterna, address: Varikkotie 2, 00880 Helsinki
Restaurant: KarlJohan, address: Yrjönkatu 21, 00100 Helsinki
Restaurant: Toscanini, address: Bulevardi 2, 00120 Helsinki
Restaurant: Pub Ikkuna, address: Salomonkatu 4, HELSINKI
Restaurant: Pizzataxi Vuosaari, address: Vuotie 45, 00980 Helsinki
Restaurant: Pizza Service Itäkeskus, address: Kauppakartanonkatu 5, 00930 Helsinki
Restaurant: Amigo, address: Tehtaankatu 12, 00140 Helsinki
Restaurant: Oyster Bar, address: Lönnrotinkatu 34, 00180 Helsinki
Restaurant: ScanBurger Kamppi, address: Urho Kekkosenkatu 1, 00100 Helsinki
Restaurant: Sushibar + Wine, address: Fredrikinkatu 42, 00100 Helsinki
Restaurant: sushi wa.gocoro, address: Runeberginkatu 63 A 21, 00260 Helsinki
Restaurant: Pub Cafe Notre Dame, address: Itämerenkatu 14, HELSINKI
Restaurant: Ravintola Hilpeä Hauki, address: Vaasankatu 7, HELSINKI
Restaurant: Amica Akavatalo, address: Rautatieläisenkatu 6, 00520 Helsinki
Restaurant: Cafe Torpanranta, address: Munkkiniemenranta 2, 00330 Helsinki
Restaurant: Osakuntabaari, address: Urho Kekkosen katu 4-6 D, HELSINKI
Restaurant: Kahvila Hopia, address: Pohj. Hesperiankatu 9, 00260 Helsinki
Restaurant: Kuningatar Saba Queen Sheba, address: Mechelininkatu 8, 00100 Helsinki
Restaurant: Pasila Visio, address: Televisiokatu 4, 00240 Helsinki
Restaurant: Tuk Tuk, address: Vaasankatu 19, 00500 Helsinki
Restaurant: Kannel-Krouvi, address: Sitrakuja 4, 00420 Helsinki
Restaurant: Falafel Kebab, address: Caloniuksenkatu 2, 00100 Helsinki
Restaurant: Happy Garden, address: Kinaporinkatu 2, 00500 Helsinki
Restaurant: Namaskaar, address: Mannerheimintie 100, 00250 Helsinki
Restaurant: Päiväkahvibaari / Helsingin Kahvipaahtimo, address: Päijänteentie 29, 00510 Helsinki
Restaurant: Ravintola n:o 11, address: Pihlajatie 34, 00270 Helsinki
Restaurant: Cafe Bar Tauko, address: Aleksanterinkatu 11, HELSINKI
Restaurant: Coma, address: Museokatu 18, 00100 Helsinki
Restaurant: Hard Rock Cafe, Helsinki, address: Aleksanterinkatu 21, 00100 Helsinki
Restaurant: Ravintola Kalevan Krouvi, address: Kalevankatu 51, HELSINKI
Restaurant: Ravintola Valkka / Teollisuuskatu 21, address: Töysänkatu 1, 00510 Helsinki
Restaurant: Ruoka-aika, address: Kirkonkyläntie 7, 00780 Helsinki
Restaurant: Ahjo Bar and Night Club, address: Bulevardi 2-4, HELSINKI
Restaurant: Pub Fairytale, address: Helsinginkatu 7, HELSINKI
Restaurant: Pikku Ranska, address: Ulvilantie 19, 00350 Helsinki
Restaurant: American Bar, address: Kalevankatu 5, HELSINKI
Restaurant: Sir Eino, address: Eteläesplanadi 18, 00130 Helsinki
Restaurant: Ravintola Tori, address: Punavuorenkatu 2, 00120 Helsinki
Restaurant: Salt & Pepper, address: Fredrikinkatu 30, 00120 Helsinki
Restaurant: Ravintola Wanha Munkki, address: Hollantilaisentie 32, 00330 Helsinki
Restaurant: Xin Yuan, address: Leiviskäpolku 4, 00440 Helsinki
Restaurant: Pub Pressapari, address: Wallininkatu 10, HELSINKI
Restaurant: Inter Pizza Cafe Helsinki, address: Hämeentie 81-83, HELSINKI
Restaurant: Ravintola Windsor, address: Maistraatinportti 4, 00240 Helsinki
Restaurant: Tavastia Klubi, address: Urho Kekkosen katu 4-6, HELSINKI
Restaurant: Tortilla House - Tortilla Truck, address: Talvitauolla, 00100 Helsinki
Restaurant: Bronda, address: Eteläesplanadi 20, 00130 Helsinki
Restaurant: Bar Idäntähti, address: Asiakkaankatu 3, HELSINKI
Restaurant: Kuikka, address: Helsinginkatu 32, HELSINKI
Restaurant: Ravintola Pihlajasaari, address: Pihlajasaari, 00150 Helsinki
Restaurant: Boulevard Social, address: Bulevardi 6, 00100 Helsinki
Restaurant: Ravintola Kaisaniemi, address: Kaisaniementie 6, 00100 Helsinki
Restaurant: Pizzeria Online, address: Pitäjänmäentie 19, 00370 Helsinki
Restaurant: Kahvila Papukaija Peacock-teatteri, address: Tivolikuja 1, HELSINKI
Restaurant: Guangzhou Yuan, address: Lastenkodinkuja 1, 00180 Helsinki
Restaurant: Asia Palace, address: Särkiniementie 5, 00210 Helsinki
Restaurant: Klubiravintola Väylä, address: Eteläreimarintie 9, HELSINKI
Restaurant: Farouge, address: Yrjönkatu 6, 00120 Helsinki
Restaurant: E2 Cafe, address: Eerikinkatu 12, 00100 Helsinki
Restaurant: Ravintola Pääposti, address: Mannerheiminaukio 1 B, 00100 Helsinki
Restaurant: Deli Tuomarinkylä Helsinki, address: Yhdyskunnantie 74, 00680 Helsinki
Restaurant: Giselle Tea & Café, address: Aleksanterinkatu 28, 00180 Helsinki
Restaurant: Uppopulla, address: Mäkelänkatu 49, 00510 Helsinki
Restaurant: Restel Ravintolat Oy / Helsingin Jäähalli, address: Nordenskiöldinkatu 11-13, HELSINKI
Restaurant: Namu Grill & Tapas, address: Kaivokatu 6 3. kerros, 00100 Helsinki
Restaurant: Pizza Service-Pukinmäki, address: Eskolantie 2, 00720 Helsinki
Restaurant: Terra Nova Brasserie (Holiday Inn Helsinki), address: Messuaukio 1, 00520 Helsinki
Restaurant: Ravintola Wossikka, address: Sulkapolku 3, HELSINKI
Restaurant: Makalu, address: Pikkalankatu 5, 00700 Helsinki
Restaurant: Fazer Café Munkkivuori, address: Raumantie 1, 00350 Helsinki
Restaurant: Full House, address: Runeberginkatu 34, 00260 Helsinki
Restaurant: Vapiano, address: Mikonkatu 15, 00100 Helsinki
Restaurant: Ravintola Arthur, address: Vuorikatu 19, 00100 Helsinki
Restaurant: Spaghetteria, address: Kauppakeskus Kaari, Kantelettarentie 1, 00420 Helsinki
Restaurant: Cafè Ekberg, address: Bulevardi 9, HELSINKI
Restaurant: Kontu Krouvi, address: Porttikuja 7, HELSINKI
Restaurant: Cheng Du, address: Porvoonkatu 16, 00510 Helsinki
Restaurant: Mestaritalli, address: Merikannontie 2, Toivo Kuulan Puisto, 00260 Helsinki
Restaurant: Fazer Ravintola Alma Media, address: Alvar Aallon tie 3, 00100 Helsinki
Restaurant: Gran Delicato Take Away Fredrikinkatu, address: Fredrikinkatu 27, 00120 Helsinki
Restaurant: Pub Olut Pankki, address: Kastelholmantie 2, HELSINKI
Restaurant: Maharaja, address: Mannerheimintie 21-23, 00250 Helsinki
Restaurant: Pizzeria Abone, address: Jousimiehentie 3, 00740 Helsinki
Restaurant: Bar Musta Kissa, address: Toinen linja 15, HELSINKI
Restaurant: M/S Silja Serenade - Bistro Maxime, address: Olympiaranta 1, 00140 Helsinki
Restaurant: Robert's Coffee Makasiiniterminaali, address: Makasiiniterminaali Eteläsatama, HELSINKI
Restaurant: Ravintola Heinähattu Pub, address: Vaasankatu 23, HELSINKI
Restaurant: Pacifico, address: Helsinginkatu 15, 00500 Helsinki
Restaurant: Mestarikilta, address: Rahakamarinportti 3 B, 00240 Helsinki
Restaurant: Ilona, address: Tivolikuja 1, 00510 Helsinki
Restaurant: Chinaman, address: Päivöläntie 21, 00730 Helsinki
Restaurant: Olutravintola Solmu, address: Aurinkoranta 8, 00990 Helsinki
Restaurant: Lounaskahvila Stora Flickor, address: Sahaajankatu 20, 00810 Helsinki
Restaurant: Anniskeluravintola Roska, address: Eerikinkatu 11, HELSINKI
Restaurant: Ravintola White Lady, address: Mannerheimintie 93, 00270 Helsinki
Restaurant: Picnic Herttoniemi, address: Hitsaajankatu 15, 00810 Helsinki
Restaurant: Royal at Crowne Plaza, address: Mannerheimintie 50, 00260 Helsinki
Restaurant: Café Succès, address: Korkeavuorenkatu 2, 00140 Helsinki
Restaurant: Sushibar+Wine Linnanmäki, address: Linnanmäen Huvipuisto, Tivolikuja 1, 00510 Helsinki
Restaurant: Kiltakellari, address: Bulevardi 48-56, 00120 Helsinki
Restaurant: Käpy, address: Käpyläntie 6, 00610 Helsinki
Restaurant: Ravintola Power Play Hartwall Areena, address: Areenankuja 1, HELSINKI
Restaurant: Ravintola Rubiini, address: Jousimiehentie 3, HELSINKI
Restaurant: Bistro Helsinki 15, address: Korkeavuorenkatu 4, 00150 Helsinki
Restaurant: Folkhälsan Senioritalon ravintola, address: Mannerheimintie 97, 00280 Helsinki
Restaurant: Katajanokan Pizzapalvelu, address: Merikasarminkatu 7, 00160 Helsinki
Restaurant: Rulla, address: Yrjönkatu 30, 00100 Helsinki
Restaurant: Stockmann Buffet Itis, address: Itäkatu 1-5 C, 00930 Helsinki
Restaurant: Marian konditoria Sörnäinen, address: Sörnäisten metroasema, 00500 Helsinki
Restaurant: Huone, address: Länsisatamankatu 16, 00180 Helsinki
Restaurant: Fin Pizzeria, address: Soidintie 8, 00700 Helsinki
Restaurant: Koskenranta, address: Katariina Saksilaisenkatu 9, 00560 Helsinki
Restaurant: Sodexo Olympiastadion - Olympia Bistro, address: Olympiastadion, 00250 Helsinki
Restaurant: Lauttasaaren Herkku, address: Vattuniemenkatu 22B, 00210 Helsinki
Restaurant: Tsingdao Restaurant, address: Kauppakartanokatu 10, 00930 Helsinki
Restaurant: Amica Insinöörit & Ekonomit, address: Ratavartijankatu 2, 00520 Helsinki
Restaurant: Ravintola Pelimanni, address: Puistolantori 4, HELSINKI
Restaurant: ALONSO OY, address: Testikatu 100, HELSINKI
Restaurant: Public Corner Mikonkatu, address: Mikonkatu 15, HELSINKI
Restaurant: Ravintola Katajanmarja, address: Linnakatu 9, 00160 Helsinki
Restaurant: Bar Baron, address: Eerikinkatu 17, HELSINKI
Restaurant: Sikarihuone, address: Lönnrotinkatu 19 A, HELSINKI
Restaurant: Ravintola Royal Club Helsingin Jäähalli, address: Nordenskiöldinkatu 11-13, HELSINKI
Restaurant: Kartanon Grilli Pizza, address: Puustellinpolku 2, 00410 Helsinki
Restaurant: Toppen, address: Sörnäisten Rantatie 13 B, 8. kerros, 00530 Helsinki
Restaurant: Ravintola Olo, address: Pohjoisesplanadi 5, HELSINKI
Restaurant: Hemingway's Itäkeskus Helsinki, address: Turunlinnantie 6, HELSINKI
Restaurant: Ravintola Idän Piste, address: Turunlinnantie 14, HELSINKI
Restaurant: Ravintola Parrilla Española, address: Eerikinkatu 4, HELSINKI
Restaurant: Ravintola Kuntakallio, address: Toinen Linja 14, 00530 Helsinki
Restaurant: Bellevue, address: Rahapajankatu 3, 00160 Helsinki
Restaurant: Bar Teos, address: Runeberginkatu 61, 00260 Helsinki
Restaurant: Corona Baari & Biljardi, address: Eerikinkatu 11, 00100 Helsinki
Restaurant: Don Corleone, address: Urho Kekkosen katu 1, 00100 Helsinki
Restaurant: Meri Pizzeria Kahvila, address: Meripellontie 11 D, 00910 Helsinki
Restaurant: Pub Istuva Härkä, address: Eskolantie 1, HELSINKI
Restaurant: Apollo Live Club, address: Mannerheimintie 16, HELSINKI
Restaurant: Johan&Nyström, address: Kanavaranta 7 C, 00160 Helsinki
